Yearly online booking data 
===========================

year      Tickets
----      -------
20152016	15780
20162017	14380

monthly online booking data 
=============================

year      months Tickets
-----     ------ --------
20162017	MAY	21	16
20162017	MAY	22	74
20162017	MAY	23	38
20162017	MAY	24	24
20162017	MAY	25	6
20162017	MAY	26	26
20162017	MAY	27	38
20162017	MAY	28	84
20162017	MAY	29	76
20162017	MAY	30	64
20162017	MAY	31	16
20162017	OCT	01	190
20162017	OCT	02	324
20162017	OCT	03	60
20162017	OCT	04	66
20162017	OCT	05	64
20162017	OCT	06	46
20162017	OCT	07	90
20162017	OCT	08	320
20162017	OCT	09	398
20162017	OCT	10	486
20162017	OCT	11	508
20162017	OCT	12	174
20162017	OCT	13	108
20162017	OCT	14	104
20162017	OCT	15	302
20162017	OCT	16	328
20162017	SEP	01	18
20162017	SEP	03	300
20162017	SEP	04	262
20162017	SEP	05	314
20162017	SEP	06	48
20162017	SEP	07	50
20162017	SEP	08	48
20162017	SEP	10	230
20162017	SEP	11	178
20162017	SEP	12	76
20162017	SEP	14	30
20162017	SEP	15	24
20162017	SEP	16	40
20162017	SEP	17	58
20162017	SEP	18	218
20162017	SEP	19	20
20162017	SEP	20	18
20162017	SEP	21	58
20162017	SEP	22	82
20162017	SEP	23	110
20162017	SEP	24	166
20162017	SEP	25	218
20162017	SEP	26	48
20162017	SEP	27	44
20162017	SEP	28	14
20162017	SEP	29	58
20162017	SEP	30	50
