yearwise total online Booking
=============================
Year         Tickets
--------    --------
20152016	1503
20162017	10818

monthwise total online Booking
==============================
year     months  Tickets
-----    ------  --------
20162017	JUN	23	16
20162017	JUN	24	39
20162017	JUN	25	51
20162017	JUN	26	42
20162017	JUN	27	5
20162017	JUN	28	10
20162017	JUN	29	4
20162017	JUN	30	5
20162017	MAY	01	154
20162017	MAY	02	51
20162017	MAY	03	43
20162017	MAY	04	28
20162017	MAY	05	72
20162017	MAY	06	66
20162017	MAY	07	196
20162017	MAY	08	149
20162017	MAY	09	59
20162017	MAY	10	67
20162017	MAY	11	70
20162017	MAY	12	53
20162017	MAY	13	99
20162017	MAY	14	289
20162017	MAY	15	234
20162017	MAY	16	64
20162017	MAY	17	53
20162017	MAY	18	31
20162017	MAY	19	40
20162017	MAY	20	73
20162017	MAY	21	276
20162017	MAY	22	256
20162017	MAY	23	113
20162017	MAY	24	95
20162017	MAY	25	88
20162017	MAY	26	133
20162017	MAY	27	196
20162017	MAY	28	400
20162017	MAY	29	221
20162017	MAY	30	78
20162017	MAY	31	24
20162017	OCT	01	51
20162017	OCT	02	34
20162017	OCT	03	15
20162017	OCT	04	12
20162017	OCT	05	7
20162017	OCT	06	17
20162017	OCT	07	20
20162017	OCT	08	141
20162017	OCT	09	183
20162017	OCT	10	205
20162017	OCT	11	116
20162017	OCT	12	50
20162017	OCT	13	26
20162017	OCT	14	34
20162017	OCT	15	75
20162017	OCT	16	51
20162017	SEP	01	3
20162017	SEP	03	63
20162017	SEP	04	114
20162017	SEP	05	47
20162017	SEP	06	7
20162017	SEP	07	3
20162017	SEP	08	1
20162017	SEP	10	27
20162017	SEP	11	52
20162017	SEP	12	7
20162017	SEP	14	2
20162017	SEP	15	4
20162017	SEP	16	5
20162017	SEP	17	21
20162017	SEP	18	18
20162017	SEP	19	1
20162017	SEP	20	2
20162017	SEP	22	3
20162017	SEP	23	7
20162017	SEP	24	31
20162017	SEP	25	38
20162017	SEP	26	2
20162017	SEP	27	7
20162017	SEP	28	5
20162017	SEP	29	15
20162017	SEP	30	5
